Weather_key,Location_key,Date_key,max_temperature_v,min_temperature_v,avg_temperature_v,precipitation_v,snow_v,location
1,,1,-5.37,-15.01,-10.19,30.4,,banff
2,,32,0.1,-11.32,-5.61,23.65,,banff
3,,60,3.72,-8.04,-2.1599999999999993,21.54,,banff
4,,91,8.89,-2.83,3.0300000000000002,33.26,,banff
5,,121,14.15,1.45,7.8,54.5,,banff
6,,152,18.72,5.38,12.049999999999999,58.17,,banff
7,,182,22.26,7.38,14.82,49.1,,banff
8,,213,21.46,6.73,14.095,51.66,,banff
9,,244,15.93,2.61,9.27,44.78,,banff
10,,274,10.24,-0.97,4.635,28.52,,banff
11,,305,0.52,-8.25,-3.865,28.85,,banff
12,,335,-5.06,-13.56,-9.31,34.09,,banff
13,,366,-5.29,-14.87,-10.08,31.01,,banff
14,,397,0.12,-11.31,-5.595000000000001,23.85,,banff
15,,425,3.82,-7.94,-2.0600000000000005,21.51,,banff
16,,456,8.95,-2.8,3.0749999999999997,32.39,,banff
17,,486,14.18,1.48,7.83,57.47,,banff
18,,517,18.74,5.4,12.07,60.02,,banff
19,,547,22.15,7.39,14.77,51.16,,banff
20,,578,21.58,6.77,14.174999999999999,51.32,,banff
21,,609,16.11,2.65,9.379999999999999,43.8,,banff
22,,639,10.13,-1.07,4.53,30.34,,banff
23,,670,0.52,-8.2,-3.84,30.45,,banff
24,,700,-5.29,-13.76,-9.525,34.64,,banff
25,,731,-5.47,-15.01,-10.24,30.22,,banff
26,,762,0.26,-11.13,-5.4350000000000005,21.49,,banff
27,,791,3.76,-8.04,-2.1399999999999997,22.09,,banff
28,,822,9.06,-2.75,3.1550000000000002,32.05,,banff
29,,852,14.14,1.47,7.805000000000001,57.89,,banff
30,,883,18.51,5.33,11.920000000000002,62.36,,banff
31,,913,22.16,7.37,14.765,50.78,,banff
32,,944,21.58,6.84,14.209999999999999,51.62,,banff
33,,975,16.29,2.71,9.5,43.4,,banff
34,,1005,10.17,-1.13,4.52,28.9,,banff
35,,1036,0.57,-8.07,-3.75,29.69,,banff
36,,1066,-5.14,-13.52,-9.33,33.21,,banff
37,,1097,-5.28,-14.75,-10.015,29.19,,banff
38,,1128,0.46,-10.91,-5.225,21.12,,banff
39,,1156,4.04,-7.81,-1.8849999999999998,21.49,,banff
40,,1187,9.07,-2.74,3.165,32.32,,banff
41,,1217,14.19,1.5,7.845,58.95,,banff
42,,1248,18.55,5.38,11.965,63.84,,banff
43,,1278,22.09,7.4,14.745000000000001,52.14,,banff
44,,1309,21.63,6.82,14.225,51.08,,banff
45,,1340,16.15,2.74,9.445,43.19,,banff
46,,1370,10.11,-1.15,4.4799999999999995,29.6,,banff
47,,1401,0.45,-8.18,-3.8649999999999998,28.38,,banff
48,,1431,-5.39,-13.81,-9.6,32.85,,banff
49,,1462,-5.2,-14.7,-9.95,28.62,,banff
50,,1493,0.2,-11.25,-5.525,20.93,,banff
51,,1521,4.02,-7.84,-1.9100000000000001,22.12,,banff
52,,1552,9.08,-2.73,3.175,33.95,,banff
53,,1582,14.29,1.57,7.93,59.26,,banff
54,,1613,18.49,5.34,11.915,64.32,,banff
55,,1643,21.94,7.37,14.655000000000001,53.19,,banff
56,,1674,21.49,6.79,14.139999999999999,52.62,,banff
57,,1705,16.01,2.62,9.315000000000001,43.02,,banff
58,,1735,10.07,-1.22,4.425,30.24,,banff
59,,1766,0.4,-8.21,-3.9050000000000002,27.28,,banff
60,,1796,-5.33,-13.67,-9.5,32.92,,banff
61,,1827,-5.12,-14.67,-9.895,28.62,,banff
62,,1858,-0.08,-11.54,-5.81,21.79,,banff
63,,1886,4.24,-7.63,-1.6949999999999998,22.61,,banff
64,,1917,9.18,-2.67,3.255,33.63,,banff
65,,1947,14.37,1.58,7.975,58.6,,banff
66,,1978,18.47,5.29,11.879999999999999,64.64,,banff
67,,2008,22.01,7.34,14.675,52.51,,banff
68,,2039,21.56,6.82,14.19,54.69,,banff
69,,2070,16.25,2.69,9.47,41.21,,banff
70,,2100,9.97,-1.24,4.365,31.05,,banff
71,,2131,0.37,-8.28,-3.9549999999999996,26.99,,banff
72,,2161,-5.12,-13.47,-9.295,33.0,,banff
73,,2192,-5.08,-14.71,-9.895,28.13,,banff
74,,2223,-0.04,-11.54,-5.789999999999999,20.23,,banff
75,,2252,4.33,-7.46,-1.565,22.81,,banff
76,,2283,9.1,-2.68,3.21,36.03,,banff
77,,2313,14.43,1.55,7.99,60.73,,banff
78,,2344,18.51,5.32,11.915000000000001,64.71,,banff
79,,2374,21.88,7.34,14.61,52.85,,banff
80,,2405,21.4,6.69,14.045,54.58,,banff
81,,2436,16.53,2.8,9.665000000000001,39.88,,banff
82,,2466,9.78,-1.35,4.215,31.73,,banff
83,,2497,0.38,-8.27,-3.945,28.07,,banff
84,,2527,-5.11,-13.47,-9.290000000000001,33.12,,banff
85,,2558,-5.16,-14.87,-10.015,28.12,,banff
86,,2589,-0.09,-11.57,-5.83,20.61,,banff
87,,2617,4.2,-7.62,-1.71,23.35,,banff
88,,2648,9.18,-2.61,3.285,35.66,,banff
89,,2678,14.26,1.48,7.87,59.41,,banff
90,,2709,18.53,5.33,11.93,63.73,,banff
91,,2739,21.92,7.31,14.615,52.14,,banff
92,,2770,21.51,6.67,14.09,54.23,,banff
93,,2801,16.31,2.7,9.504999999999999,41.63,,banff
94,,2831,9.75,-1.42,4.165,29.59,,banff
95,,2862,0.2,-8.4,-4.1000000000000005,27.39,,banff
96,,2892,-5.37,-13.81,-9.59,33.89,,banff
97,,2923,-5.26,-15.04,-10.149999999999999,28.14,,banff
98,,2954,-0.1,-11.58,-5.84,20.02,,banff
99,,2982,4.27,-7.52,-1.625,23.12,,banff
100,,3013,9.2,-2.61,3.295,35.34,,banff
101,,3043,14.31,1.48,7.8950000000000005,59.08,,banff
102,,3074,18.49,5.34,11.915,63.51,,banff
103,,3104,21.85,7.3,14.575000000000001,52.43,,banff
104,,3135,21.38,6.65,14.015,54.48,,banff
105,,3166,16.16,2.66,9.41,43.1,,banff
106,,3196,9.7,-1.46,4.119999999999999,28.61,,banff
107,,3227,0.22,-8.41,-4.095,27.36,,banff
108,,3257,-5.33,-13.74,-9.535,34.13,,banff
109,,3288,-5.32,-15.1,-10.21,27.31,,banff
110,,3319,-0.18,-11.58,-5.88,20.54,,banff
111,,3347,4.14,-7.68,-1.77,22.5,,banff
112,,3378,9.35,-2.6,3.375,34.89,,banff
113,,3408,14.43,1.53,7.9799999999999995,60.13,,banff
114,,3439,18.47,5.34,11.905,65.93,,banff
115,,3469,21.88,7.39,14.635,52.02,,banff
116,,3500,21.56,6.65,14.105,53.21,,banff
117,,3531,16.32,2.65,9.485,42.24,,banff
118,,3561,9.77,-1.46,4.154999999999999,28.69,,banff
119,,3592,0.21,-8.37,-4.079999999999999,27.76,,banff
120,,3622,-5.19,-13.61,-9.4,33.07,,banff
121,,3653,-4.87,-14.6,-9.735,27.41,,banff
122,,3684,-0.13,-11.37,-5.75,20.49,,banff
123,,3713,4.11,-7.69,-1.79,22.99,,banff
124,,3744,9.29,-2.71,3.2899999999999996,34.25,,banff
125,,3774,14.34,1.45,7.895,59.18,,banff
126,,3805,18.35,5.26,11.805,63.71,,banff
127,,3835,21.79,7.35,14.57,53.5,,banff
128,,3866,21.51,6.7,14.105,54.67,,banff
129,,3897,16.32,2.54,9.43,41.68,,banff
130,,3927,9.79,-1.45,4.17,29.7,,banff
131,,3958,0.18,-8.38,-4.1000000000000005,28.24,,banff
132,,3988,-5.18,-13.51,-9.344999999999999,32.84,,banff
133,,4019,-4.79,-14.54,-9.665,27.19,,banff
134,,4050,-0.24,-11.5,-5.87,20.97,,banff
135,,4078,4.12,-7.61,-1.745,23.42,,banff
136,,4109,9.39,-2.73,3.33,34.15,,banff
137,,4139,14.24,1.4,7.82,59.87,,banff
138,,4170,18.21,5.12,11.665000000000001,61.14,,banff
139,,4200,21.74,7.26,14.5,53.05,,banff
140,,4231,21.41,6.63,14.02,55.93,,banff
141,,4262,16.38,2.54,9.459999999999999,42.47,,banff
142,,4292,9.83,-1.47,4.18,29.63,,banff
143,,4323,0.19,-8.41,-4.11,27.88,,banff
144,,4353,-5.15,-13.51,-9.33,32.1,,banff
145,,4384,-4.56,-14.35,-9.455,24.63,,banff
146,,4415,-0.38,-11.77,-6.075,21.73,,banff
147,,4443,4.21,-7.49,-1.6400000000000001,22.47,,banff
148,,4474,9.32,-2.75,3.285,35.89,,banff
149,,4504,14.21,1.4,7.805000000000001,59.35,,banff
150,,4535,18.18,5.05,11.615,61.7,,banff
151,,4565,21.73,7.25,14.49,52.84,,banff
152,,4596,21.34,6.51,13.925,55.6,,banff
153,,4627,16.52,2.57,9.545,41.86,,banff
154,,4657,9.82,-1.48,4.17,28.53,,banff
155,,4688,0.23,-8.42,-4.095,27.97,,banff
156,,4718,-4.99,-13.41,-9.2,30.06,,banff
157,,4749,-4.34,-14.11,-9.225,23.37,,banff
158,,4780,-0.27,-11.66,-5.965,18.5,,banff
159,,4808,3.94,-7.88,-1.97,23.39,,banff
160,,4839,9.28,-2.8,3.2399999999999998,37.33,,banff
161,,4869,14.07,1.29,7.68,60.27,,banff
162,,4900,18.21,4.98,11.595,61.28,,banff
163,,4930,21.87,7.24,14.555,51.83,,banff
164,,4961,21.2,6.38,13.79,56.07,,banff
165,,4992,16.64,2.62,9.63,41.52,,banff
166,,5022,9.76,-1.57,4.095,28.08,,banff
167,,5053,0.32,-8.36,-4.02,28.12,,banff
168,,5083,-4.8,-13.21,-9.005,28.55,,banff
169,,5114,-4.27,-14.04,-9.155,22.97,,banff
170,,5145,-0.31,-11.69,-6.0,18.61,,banff
171,,5174,3.81,-8.04,-2.1149999999999993,23.82,,banff
172,,5205,9.32,-2.8,3.2600000000000002,38.36,,banff
173,,5235,13.97,1.26,7.615,58.41,,banff
174,,5266,18.27,4.95,11.61,61.53,,banff
175,,5296,21.94,7.21,14.575000000000001,51.33,,banff
176,,5327,21.32,6.36,13.84,54.35,,banff
177,,5358,16.63,2.54,9.584999999999999,41.92,,banff
178,,5388,9.86,-1.62,4.119999999999999,28.62,,banff
179,,5419,0.38,-8.36,-3.9899999999999998,28.39,,banff
180,,5449,-4.86,-13.3,-9.08,28.4,,banff
181,,5480,-4.28,-14.02,-9.15,19.5,,banff
182,,5511,-0.29,-11.78,-6.034999999999999,18.45,,banff
183,,5539,3.93,-7.88,-1.9749999999999999,23.55,,banff
184,,5570,9.36,-2.86,3.25,36.73,,banff
185,,5600,14.01,1.22,7.615,58.1,,banff
186,,5631,18.22,4.87,11.545,62.08,,banff
187,,5661,21.96,7.2,14.58,52.36,,banff
188,,5692,21.36,6.41,13.885,55.87,,banff
189,,5723,16.49,2.54,9.514999999999999,42.41,,banff
190,,5753,9.69,-1.75,3.9699999999999998,29.59,,banff
191,,5784,0.39,-8.36,-3.985,28.01,,banff
192,,5814,-4.91,-13.38,-9.145,28.8,,banff
193,,5845,-4.25,-14.0,-9.125,20.04,,banff
194,,5876,0.0,-11.57,-5.785,18.13,,banff
195,,5904,4.06,-7.71,-1.8250000000000002,23.89,,banff
196,,5935,9.47,-2.78,3.3450000000000006,36.65,,banff
197,,5965,14.1,1.2,7.6499999999999995,58.23,,banff
198,,5996,18.16,4.86,11.51,68.22,,banff
199,,6026,21.85,7.1,14.475000000000001,51.19,,banff
200,,6057,21.44,6.35,13.895,55.4,,banff
201,,6088,16.3,2.49,9.395,45.42,,banff
202,,6118,9.74,-1.73,4.005,29.78,,banff
203,,6149,0.41,-8.31,-3.95,27.99,,banff
204,,6179,-4.92,-13.42,-9.17,27.17,,banff
205,,6210,-4.15,-13.83,-8.99,20.32,,banff
206,,6241,-0.02,-11.69,-5.8549999999999995,17.68,,banff
207,,6269,4.11,-7.71,-1.7999999999999998,23.41,,banff
208,,6300,9.49,-2.78,3.3550000000000004,37.69,,banff
209,,6330,14.11,1.17,7.64,56.78,,banff
210,,6361,18.29,4.95,11.62,68.16,,banff
211,,6391,21.97,7.14,14.555,51.69,,banff
212,,6422,21.5,6.22,13.86,54.41,,banff
213,,6453,16.27,2.44,9.355,45.84,,banff
214,,6483,9.74,-1.8,3.97,30.96,,banff
215,,6514,0.24,-8.38,-4.07,29.66,,banff
216,,6544,-4.96,-13.42,-9.19,27.15,,banff
217,,6575,-4.12,-13.79,-8.955,20.3,,banff
218,,6606,-0.21,-11.88,-6.045000000000001,18.21,,banff
219,,6635,4.22,-7.58,-1.6800000000000002,24.41,,banff
220,,6666,9.37,-2.83,3.2699999999999996,38.79,,banff
221,,6696,14.17,1.13,7.65,56.74,,banff
222,,6727,18.23,4.92,11.575,69.4,,banff
223,,6757,22.18,7.21,14.695,50.73,,banff
224,,6788,21.56,6.18,13.87,53.36,,banff
225,,6819,16.35,2.43,9.39,46.17,,banff
226,,6849,9.73,-1.77,3.9800000000000004,31.46,,banff
227,,6880,0.32,-8.31,-3.995,28.97,,banff
228,,6910,-4.85,-13.35,-9.1,26.94,,banff
229,,6941,-4.0,-13.71,-8.855,20.21,,banff
230,,6972,-0.18,-11.84,-6.01,18.36,,banff
231,,7000,4.15,-7.63,-1.7399999999999998,23.88,,banff
232,,7031,9.3,-2.97,3.165,38.51,,banff
233,,7061,14.23,1.13,7.68,57.67,,banff
234,,7092,18.17,4.85,11.510000000000002,69.04,,banff
235,,7122,22.15,7.13,14.639999999999999,51.02,,banff
236,,7153,21.62,6.16,13.89,53.67,,banff
237,,7184,16.39,2.29,9.34,45.86,,banff
238,,7214,9.7,-1.81,3.9449999999999994,30.81,,banff
239,,7245,0.5,-8.04,-3.7699999999999996,27.9,,banff
240,,7275,-4.89,-13.44,-9.165,27.91,,banff
241,,7306,-3.74,-13.43,-8.585,20.58,,banff
242,,7337,-0.02,-11.7,-5.859999999999999,18.18,,banff
243,,7365,4.01,-7.71,-1.85,24.51,,banff
244,,7396,9.32,-2.98,3.17,38.07,,banff
245,,7426,14.27,1.11,7.6899999999999995,57.87,,banff
246,,7457,18.13,4.78,11.455,70.08,,banff
247,,7487,22.12,7.1,14.61,53.37,,banff
248,,7518,21.6,6.08,13.84,53.38,,banff
249,,7549,16.46,2.26,9.36,45.37,,banff
250,,7579,9.47,-1.96,3.7550000000000003,31.0,,banff
251,,7610,0.56,-7.89,-3.665,28.36,,banff
252,,7640,-5.16,-13.75,-9.455,25.04,,banff
253,,7671,-3.52,-13.19,-8.355,20.37,,banff
254,,7702,0.09,-11.63,-5.7700000000000005,17.76,,banff
255,,7730,4.19,-7.55,-1.6799999999999997,23.93,,banff
256,,7761,9.22,-3.08,3.0700000000000003,39.06,,banff
257,,7791,14.13,0.95,7.54,55.61,,banff
258,,7822,18.11,4.72,11.415,69.22,,banff
259,,7852,22.13,7.03,14.58,53.03,,banff
260,,7883,21.69,6.09,13.89,53.02,,banff
261,,7914,16.42,2.22,9.32,45.65,,banff
262,,7944,9.48,-1.96,3.7600000000000002,30.73,,banff
263,,7975,0.42,-8.06,-3.8200000000000003,27.38,,banff
264,,8005,-5.15,-13.79,-9.469999999999999,22.92,,banff
265,,8036,-3.69,-13.39,-8.540000000000001,21.29,,banff
266,,8067,-0.12,-11.92,-6.02,18.18,,banff
267,,8096,3.99,-7.68,-1.8449999999999998,24.61,,banff
268,,8127,9.1,-3.19,2.955,39.98,,banff
269,,8157,14.13,0.87,7.5,53.1,,banff
270,,8188,18.16,4.75,11.455,69.32,,banff
271,,8218,22.17,7.02,14.595,51.18,,banff
272,,8249,21.62,6.0,13.81,53.6,,banff
273,,8280,16.49,2.18,9.334999999999999,46.0,,banff
274,,8310,9.48,-1.99,3.745,30.97,,banff
275,,8341,0.26,-8.22,-3.9800000000000004,27.97,,banff
276,,8371,-5.04,-13.63,-9.335,23.06,,banff
277,,8402,-3.5,-13.15,-8.325,20.89,,banff
278,,8433,-0.05,-11.84,-5.945,17.85,,banff
279,,8461,4.05,-7.58,-1.7650000000000001,25.07,,banff
280,,8492,9.22,-3.08,3.0700000000000003,40.59,,banff
281,,8522,14.14,0.84,7.49,52.1,,banff
282,,8553,18.02,4.7,11.36,72.93,,banff
283,,8583,22.27,7.0,14.635,50.97,,banff
284,,8614,21.78,5.95,13.865,52.7,,banff
285,,8645,16.61,2.1,9.355,45.28,,banff
286,,8675,9.35,-2.08,3.635,31.67,,banff
287,,8706,0.37,-8.12,-3.8749999999999996,28.65,,banff
288,,8736,-5.05,-13.72,-9.385,23.2,,banff
289,,8767,-3.55,-13.22,-8.385,20.55,,banff
290,,8798,-0.07,-11.88,-5.9750000000000005,17.89,,banff
291,,8826,4.03,-7.67,-1.8199999999999998,26.14,,banff
292,,8857,9.13,-3.13,3.0000000000000004,40.59,,banff
293,,8887,14.13,0.79,7.460000000000001,53.62,,banff
294,,8918,18.03,4.66,11.345,73.86,,banff
295,,8948,22.35,7.02,14.685,49.71,,banff
296,,8979,21.72,5.9,13.809999999999999,52.27,,banff
297,,9010,16.76,2.18,9.47,46.05,,banff
298,,9040,9.34,-2.16,3.59,31.87,,banff
299,,9071,0.28,-8.28,-3.9999999999999996,29.09,,banff
300,,9101,-4.79,-13.43,-9.11,23.33,,banff
301,,9132,-3.52,-13.26,-8.39,20.25,,banff
302,,9163,-0.37,-12.3,-6.335,17.77,,banff
303,,9191,3.84,-7.87,-2.015,26.78,,banff
304,,9222,9.11,-3.16,2.9749999999999996,41.13,,banff
305,,9252,14.2,0.75,7.475,54.52,,banff
306,,9283,18.02,4.62,11.32,74.36,,banff
307,,9313,22.44,7.01,14.725000000000001,49.49,,banff
308,,9344,21.71,5.88,13.795,51.28,,banff
309,,9375,16.9,2.21,9.555,46.24,,banff
310,,9405,9.52,-2.05,3.735,31.83,,banff
311,,9436,0.24,-8.36,-4.06,30.32,,banff
312,,9466,-4.54,-13.18,-8.86,21.69,,banff
313,,9497,-3.42,-13.16,-8.29,20.84,,banff
314,,9528,-0.18,-12.14,-6.16,18.24,,banff
315,,9557,3.99,-7.73,-1.87,27.07,,banff
316,,9588,9.15,-3.24,2.955,40.5,,banff
317,,9618,14.17,0.66,7.415,52.92,,banff
318,,9649,18.13,4.66,11.395,73.97,,banff
319,,9679,22.36,6.94,14.65,49.82,,banff
320,,9710,21.8,5.89,13.845,51.07,,banff
321,,9741,17.0,2.26,9.629999999999999,45.56,,banff
322,,9771,9.73,-2.01,3.8600000000000003,31.12,,banff
323,,9802,0.56,-8.1,-3.7699999999999996,31.46,,banff
324,,9832,-4.56,-13.22,-8.89,22.17,,banff
325,,9863,-3.51,-13.32,-8.415,20.6,,banff
326,,9894,0.05,-11.9,-5.925,16.73,,banff
327,,9922,3.97,-7.77,-1.8999999999999997,26.56,,banff
328,,9953,9.34,-3.18,3.08,40.23,,banff
329,,9983,14.19,0.61,7.3999999999999995,52.2,,banff
330,,10014,18.1,4.59,11.345,73.02,,banff
331,,10044,22.44,6.98,14.71,48.48,,banff
332,,10075,21.74,5.87,13.805,50.99,,banff
333,,10106,17.14,2.25,9.695,44.04,,banff
334,,10136,9.52,-2.07,3.7249999999999996,32.91,,banff
335,,10167,0.8,-7.89,-3.545,30.13,,banff
336,,10197,-4.77,-13.49,-9.129999999999999,22.96,,banff
337,,10228,-3.66,-13.56,-8.61,21.09,,banff
338,,10259,-0.15,-12.07,-6.11,17.73,,banff
339,,10287,3.86,-7.87,-2.005,27.41,,banff
340,,10318,9.21,-3.24,2.9850000000000003,41.0,,banff
341,,10348,14.2,0.54,7.369999999999999,52.51,,banff
342,,10379,18.04,4.5,11.27,73.36,,banff
343,,10409,22.58,6.95,14.764999999999999,46.43,,banff
344,,10440,21.94,5.9,13.920000000000002,48.99,,banff
345,,10471,17.04,2.22,9.629999999999999,43.61,,banff
346,,10501,9.36,-2.09,3.635,34.18,,banff
347,,10532,0.66,-8.03,-3.6849999999999996,30.88,,banff
348,,10562,-4.87,-13.66,-9.265,22.78,,banff
349,,10593,-3.55,-13.42,-8.485,20.77,,banff
350,,10624,-0.38,-12.42,-6.4,18.32,,banff
351,,10652,3.78,-8.01,-2.115,27.83,,banff
352,,10683,9.1,-3.35,2.875,40.21,,banff
353,,10713,14.3,0.55,7.425000000000001,52.65,,banff
354,,10744,17.97,4.45,11.209999999999999,72.35,,banff
355,,10774,22.64,6.91,14.775,43.7,,banff
356,,10805,21.99,5.91,13.95,47.47,,banff
357,,10836,16.87,2.15,9.51,43.93,,banff
358,,10866,9.2,-2.19,3.505,34.25,,banff
359,,10897,0.63,-8.05,-3.7100000000000004,30.83,,banff
360,,10927,-4.83,-13.64,-9.235,22.6,,banff
361,,10958,-3.46,-13.38,-8.42,19.45,,banff
362,,10989,-0.53,-12.64,-6.585,18.98,,banff
363,,11018,3.87,-8.02,-2.0749999999999997,27.52,,banff
364,,11049,9.08,-3.35,2.865,39.12,,banff
365,,11079,14.29,0.53,7.409999999999999,53.2,,banff
366,,11110,17.91,4.42,11.165,72.65,,banff
367,,11140,22.5,6.86,14.68,45.55,,banff
368,,11171,22.06,5.89,13.975,45.54,,banff
369,,11202,16.75,2.17,9.46,43.75,,banff
370,,11232,9.08,-2.3,3.39,34.25,,banff
371,,11263,0.57,-8.15,-3.79,29.7,,banff
372,,11293,-4.85,-13.67,-9.26,23.83,,banff
373,,11324,-3.51,-13.48,-8.495000000000001,18.81,,banff
374,,11355,-0.49,-12.6,-6.545,19.15,,banff
375,,11383,3.67,-8.16,-2.245,28.23,,banff
376,,11414,8.96,-3.51,2.7250000000000005,38.77,,banff
377,,11444,14.3,0.47,7.385000000000001,51.03,,banff
378,,11475,17.91,4.42,11.165,71.67,,banff
379,,11505,22.5,6.8,14.65,43.14,,banff
380,,11536,22.08,5.81,13.944999999999999,44.8,,banff
381,,11567,16.66,2.17,9.415,44.21,,banff
382,,11597,9.07,-2.36,3.3550000000000004,33.1,,banff
383,,11628,0.63,-8.15,-3.7600000000000002,27.75,,banff
384,,11658,-4.57,-13.4,-8.985,23.78,,banff
385,,11689,-3.38,-13.34,-8.36,18.99,,banff
386,,11720,-0.87,-13.11,-6.989999999999999,19.74,,banff
387,,11748,3.77,-8.04,-2.135,27.9,,banff
388,,11779,8.94,-3.59,2.675,39.06,,banff
389,,11809,14.3,0.39,7.345000000000001,49.49,,banff
390,,11840,18.1,4.47,11.285,69.36,,banff
391,,11870,22.66,6.88,14.77,43.08,,banff
392,,11901,22.0,5.75,13.875,44.81,,banff
393,,11932,16.62,2.21,9.415000000000001,43.78,,banff
394,,11962,9.1,-2.28,3.41,32.74,,banff
395,,11993,0.67,-8.04,-3.6849999999999996,29.38,,banff
396,,12023,-4.86,-13.77,-9.315,25.21,,banff
397,,12054,-3.47,-13.47,-8.47,18.96,,banff
398,,12085,-1.02,-13.2,-7.109999999999999,19.61,,banff
399,,12113,3.57,-8.11,-2.2699999999999996,28.57,,banff
400,,12144,8.78,-3.73,2.5249999999999995,38.18,,banff
401,,12174,14.26,0.34,7.3,47.25,,banff
402,,12205,18.01,4.43,11.22,69.59,,banff
403,,12235,22.84,6.92,14.879999999999999,40.4,,banff
404,,12266,22.19,5.88,14.035,44.68,,banff
405,,12297,16.87,2.26,9.565000000000001,43.51,,banff
406,,12327,9.27,-2.27,3.5,32.21,,banff
407,,12358,0.53,-8.28,-3.8749999999999996,29.84,,banff
408,,12388,-4.84,-13.76,-9.3,25.44,,banff
409,,1,-3.77,-15.84,-9.805,12.69,18.28,calgary
410,,32,-0.58,-12.24,-6.41,10.72,15.57,calgary
411,,60,3.02,-8.57,-2.7750000000000004,14.41,18.29,calgary
412,,91,10.59,-2.43,4.08,25.36,20.56,calgary
413,,121,16.37,2.98,9.675,51.31,9.77,calgary
414,,152,20.62,7.32,13.97,77.72,0.27,calgary
415,,182,23.36,9.48,16.42,68.56,0.0,calgary
416,,213,22.65,8.5,15.575,48.19,0.0,calgary
417,,244,17.29,3.69,10.49,48.29,6.43,calgary
418,,274,12.71,-1.07,5.82,15.76,11.59,calgary
419,,305,2.99,-9.02,-3.0149999999999997,11.38,15.47,calgary
420,,335,-2.12,-14.16,-8.14,13.35,19.29,calgary
421,,366,-3.59,-15.71,-9.65,12.21,18.02,calgary
422,,397,-0.46,-12.26,-6.36,9.88,14.86,calgary
423,,425,3.27,-8.42,-2.575,14.5,18.57,calgary
424,,456,10.59,-2.43,4.08,25.06,20.38,calgary
425,,486,16.38,2.98,9.68,52.88,10.19,calgary
426,,517,20.63,7.35,13.989999999999998,76.89,0.27,calgary
427,,547,23.21,9.47,16.34,69.93,0.0,calgary
428,,578,22.7,8.56,15.629999999999999,48.75,0.0,calgary
429,,609,17.39,3.77,10.58,48.15,6.43,calgary
430,,639,12.61,-1.18,5.715,15.53,11.49,calgary
431,,670,2.95,-9.02,-3.0349999999999997,11.64,15.98,calgary
432,,700,-2.32,-14.35,-8.334999999999999,13.16,18.99,calgary
433,,731,-3.79,-15.9,-9.845,12.27,18.09,calgary
434,,762,-0.29,-12.09,-6.1899999999999995,9.38,13.9,calgary
435,,791,3.19,-8.52,-2.665,15.03,19.18,calgary
436,,822,10.74,-2.39,4.175,24.03,19.25,calgary
437,,852,16.34,2.94,9.64,54.65,9.85,calgary
438,,883,20.39,7.28,13.835,80.33,0.27,calgary
439,,913,23.2,9.43,16.314999999999998,65.79,0.0,calgary
440,,944,22.68,8.59,15.635,50.0,0.0,calgary
441,,975,17.53,3.87,10.700000000000001,48.27,6.36,calgary
442,,1005,12.56,-1.28,5.640000000000001,14.67,10.71,calgary
443,,1036,2.97,-8.99,-3.01,11.83,16.25,calgary
444,,1066,-2.01,-14.06,-8.035,12.8,18.49,calgary
445,,1097,-3.56,-15.67,-9.615,11.95,17.69,calgary
446,,1128,-0.01,-11.89,-5.95,9.12,13.58,calgary
447,,1156,3.54,-8.27,-2.3649999999999998,14.95,19.06,calgary
448,,1187,10.72,-2.38,4.17,24.35,19.14,calgary
449,,1217,16.37,2.96,9.665000000000001,54.29,9.95,calgary
450,,1248,20.36,7.32,13.84,84.72,0.27,calgary
451,,1278,23.09,9.45,16.27,67.21,0.0,calgary
452,,1309,22.62,8.56,15.59,49.66,0.03,calgary
453,,1340,17.42,3.85,10.635000000000002,48.97,6.39,calgary
454,,1370,12.43,-1.31,5.56,14.84,10.79,calgary
455,,1401,2.85,-9.05,-3.1000000000000005,12.98,17.38,calgary
456,,1431,-2.28,-14.27,-8.275,12.96,18.81,calgary
457,,1462,-3.58,-15.66,-9.620000000000001,11.2,16.63,calgary
458,,1493,-0.13,-12.06,-6.095000000000001,9.24,13.8,calgary
459,,1521,3.49,-8.25,-2.38,15.05,19.3,calgary
460,,1552,10.72,-2.34,4.19,23.88,18.71,calgary
461,,1582,16.44,3.05,9.745000000000001,54.98,9.3,calgary
462,,1613,20.29,7.3,13.795,82.51,0.27,calgary
463,,1643,22.93,9.38,16.155,66.96,0.0,calgary
464,,1674,22.47,8.5,15.485,51.97,0.03,calgary
465,,1705,17.24,3.74,10.489999999999998,48.07,6.39,calgary
466,,1735,12.33,-1.39,5.47,15.14,10.93,calgary
467,,1766,2.87,-9.01,-3.07,12.89,17.13,calgary
468,,1796,-2.08,-14.04,-8.059999999999999,12.37,18.3,calgary
469,,1827,-3.68,-15.77,-9.725,11.49,17.15,calgary
470,,1858,-0.59,-12.5,-6.545,9.49,14.17,calgary
471,,1886,3.8,-7.98,-2.0900000000000003,15.03,19.14,calgary
472,,1917,10.8,-2.27,4.265000000000001,23.86,18.53,calgary
473,,1947,16.48,3.05,9.765,54.93,9.13,calgary
474,,1978,20.28,7.27,13.775,81.41,0.27,calgary
475,,2008,22.92,9.39,16.155,65.82,0.0,calgary
476,,2039,22.48,8.57,15.525,54.51,0.03,calgary
477,,2070,17.46,3.82,10.64,46.5,6.19,calgary
478,,2100,12.17,-1.46,5.355,15.58,10.83,calgary
